date,close,high,low,open,volume
2024-01-29,143.5331573486328,145.0678668430955,142.36294465222178,144.26213630866164,10770700
2024-01-30,140.02252197265625,142.72744421594402,139.62926528069417,141.9600894538434,9132800
2024-01-31,142.44927978515625,144.03195182408624,138.44945985489332,139.40864970779307,21184200
2024-02-01,135.35128784179688,138.0370224982857,134.37291004231727,135.1210769960145,22810600
2024-02-02,135.90762329101562,136.33925583156199,133.57678415434236,134.91005756931884,10442700
2024-02-05,138.15208435058594,138.74677725104127,135.44717714380184,136.07064456291968,8032600
2024-02-06,138.21926879882812,138.90028542351737,136.61740880515225,138.60293889982972,7286300
2024-02-07,139.9362030029297,139.9937520506655,137.76843926712053,139.23599852868506,7361900
2024-02-08,142.1327362060547,142.5451954269464,140.31986808649503,140.85702666376153,9448700
2024-02-09,144.8376922607422,147.13974244224326,142.29584457549817,142.9193122307986,11981500
2024-02-12,146.85195922851562,148.4442031188221,144.11826253727241,144.2429618905656,11806300
2024-02-13,143.9168243408203,145.07745038376302,142.35335499334718,143.8784631905088,8976300
2024-02-14,147.65769958496094,148.08933212454718,144.88564128361165,145.1350253954427,8715100
2024-02-15,149.61444091796875,150.7558792744168,148.18525729189247,148.67443888633727,9372400
2024-02-16,146.4586944580078,151.3217791848565,146.3723708877497,151.04362057977755,8429100
2024-02-20,145.75851440429688,146.66014068255407,143.75379624188326,145.69136408102295,8745500
2024-02-21,145.8064422607422,145.84481805053161,142.82336127389493,143.7154154355564,9760300
2024-02-22,148.43463134765625,149.16361037478669,146.10380700512252,148.45381924302373,11407500
2024-02-23,148.58810424804688,150.50648396188572,148.0317723747045,149.34585779513992,5953300
2024-02-26,150.62158203125,151.05321453956287,149.43218133991894,149.63361764970531,6307600
2024-02-27,151.83973693847656,152.70300183963857,151.062795600216,151.31217966062255,6021400
2024-02-28,150.24903869628906,150.91422898721618,149.39102427538398,150.39364208335675,5211000
2024-02-29,152.11935424804688,152.51462324464487,150.5672136586147,151.23241886985997,8321400
2024-03-01,157.2288818359375,158.10618186336305,152.38930076308574,153.6618550652505,10405700
2024-03-04,160.57415771484375,161.798520523044,158.80028723882356,159.18590613868253,11865100
2024-03-05,155.64779663085938,159.63901245762992,154.47163989206257,158.80991860422262,9608800
2024-03-06,161.85638427734375,163.1675093128237,158.42432557840445,158.89672129993582,12230500
2024-03-07,169.40496826171875,171.20775941398398,163.3410103143244,163.5049137921831,14495100
2024-03-08,164.4400634765625,169.16396142329285,164.41112808278803,168.53732700336167,11318000
