date,close,high,low,open,volume
2025-01-28,100.800048828125,100.83903639638756,97.56415502351526,99.55247638819618,1033200
2025-01-29,98.33413696289062,101.18991110357348,98.2854006464087,100.96573445832162,755400
2025-01-30,102.22305297851562,102.90532421134243,98.49008472492469,98.49008472492469,1019300
2025-01-31,100.24449157714844,102.22306424172704,99.5719764566121,101.91117112370655,1233900
2025-02-03,101.04371643066406,102.06711965712356,98.03199925836513,98.49009389428285,1126900
2025-02-04,98.64603424072266,100.87802229296891,98.49009140637489,99.49399710511538,1280200
2025-02-05,98.70450592041016,99.90334938492101,98.10021724909964,99.69867024436896,1042100
2025-02-06,100.5953598022461,101.46281266165546,100.07878758665596,100.86826531719049,797300
2025-02-07,101.53104400634766,103.11000698076248,100.74156623719922,102.82735270185451,697100
2025-02-10,102.27179718017578,103.8020239017522,101.61877214780966,103.4219044091141,1131300
2025-02-11,102.81761169433594,103.47064418463536,100.93650423423551,101.21915853442992,1117300
2025-02-12,106.3751449584961,107.3595606104179,102.95406205457259,103.3634278043588,1561300
2025-02-13,102.15483093261719,102.45698271493617,99.34779306063518,102.2133160006146,1903700
2025-02-14,100.87802124023438,103.4121536199152,100.53688932229778,102.79811616762933,1496700
2025-02-18,101.9793930053711,103.26595298987928,101.10219876202501,102.89558225238022,2193000
2025-02-19,101.53104400634766,101.73572315256696,99.90335215109087,101.24838972743969,1040300
2025-02-20,98.8507080078125,100.01056391382505,95.8779786411745,96.60897876288973,2009800
2025-02-21,100.60511016845703,101.64800336652856,99.30880151553028,100.84877687301689,1507200
2025-02-24,96.38480377197266,98.05148318570923,94.26977850156874,97.95401798836727,2495800
2025-02-25,97.08656311035156,97.76882691394707,96.17037391456525,97.07681435998084,1170800
2025-02-26,98.70450592041016,100.78055101308533,98.00275205399643,99.64019261453058,1382800
2025-02-27,97.90528106689453,98.5095771844707,96.3945519271309,98.1392064624118,1016600
2025-02-28,97.19377136230469,98.61678395223984,96.11189065418321,97.17427386270543,1529900
2025-03-03,94.18206024169922,97.56415558782604,94.06510497235337,95.83899843990953,1322000
2025-03-04,98.0514907836914,99.09438409191146,96.09240819000229,97.03783629332784,1824500
2025-03-05,100.54663848876953,101.08270080885212,99.22109094263513,99.40627259249872,1671200
2025-03-06,100.595947265625,103.73248172689075,100.3296410725012,102.73629233306461,2439200
2025-03-07,101.37515258789062,102.28257578175231,99.38276622527147,101.59214672666458,1693800
2025-03-10,101.00035095214844,102.61793407175357,100.66499431631631,101.83873125406011,1958200
2025-03-11,102.99272918701172,104.48209179777305,102.2924347538342,102.84477796307577,1773800
2025-03-12,103.44644927978516,103.56481177370989,101.51324036302273,103.0716460033589,1090700
2025-03-13,102.12476348876953,102.85464668513258,101.67105190588914,102.4502546868507,819400
2025-03-14,101.39488220214844,103.07164275850992,100.63540272565447,102.57847700368453,870100
2025-03-17,100.595947265625,101.13843259898547,99.12631544221951,99.8167444800309,2458300
2025-03-18,99.09672546386719,100.63540017183975,98.4753318124844,100.60581143131905,1359500
2025-03-19,100.51705169677734,101.56256072991303,100.073197984986,101.09898369820569,1122200
2025-03-20,98.60356140136719,99.31372128641036,98.08080690963045,98.58383055727589,1036600
2025-03-21,95.72347259521484,96.35472413678661,94.88508482193214,95.34866181889214,1666000
2025-03-24,98.5641098022461,99.71811588290433,98.23861859228228,98.41615856816142,1399700
2025-03-25,98.37670135498047,98.9290521101029,97.59749856972329,98.33724719210657,697800
2025-03-26,99.412353515625,100.12251340484069,98.57397323951122,98.92905318411907,772900
2025-03-27,100.3592300415039,101.07925534695421,99.36303312030131,99.4912610312664,561200
2025-03-28,99.34330749511719,100.14223358286958,99.08685920425258,99.61947910445816,743400
2025-03-31,101.51322937011719,101.79926638895921,99.12630910612583,99.8068802035469,990200
2025-04-01,104.89635467529297,104.94567426088103,103.36754534852216,104.03825107691371,1251900
2025-04-02,104.94566345214844,105.21196962160433,103.17026390540435,103.79165750932052,650700
2025-04-03,103.50563049316406,104.54127405785074,102.89410225131655,103.56480797539982,1093200
2025-04-04,97.50872802734375,98.84027398362224,95.60510802240547,97.62709051072184,3078200
2025-04-07,91.08770751953125,94.40178177960733,88.0004928030506,88.38516146492445,4200500
2025-04-08,90.12110900878906,94.29328690754173,88.67120054570766,93.4450412424072,2985500
2025-04-09,92.47844696044922,92.58694403146286,87.32979513639239,90.0323414391131,4958300
2025-04-10,93.01106262207031,95.01331434501327,91.74855199235058,93.28723423556423,1913600
2025-04-11,97.99203491210938,98.3273915416431,93.72121762861708,94.21438338813964,2376000
2025-04-14,97.96244812011719,99.43208000571026,97.01557074600345,98.2978047563249,1435500
2025-04-15,96.69007110595703,97.41009637749058,95.35852514980968,96.36457992053316,874000
2025-04-16,96.07855224609375,97.47914112952728,95.55579024513071,96.05882140260205,1061500
2025-04-17,97.3805160522461,101.46392801732465,97.36078520742424,100.35923398578706,1353000
2025-04-21,98.27806854248047,98.31752270488552,97.01556544596701,97.02543086784628,926300
2025-04-22,100.67486572265625,101.70065148571297,99.4518166504056,99.98443661536464,4620900
2025-04-23,102.29243469238281,103.06177202625335,100.12250849299865,101.1976061710711,1912600
2025-04-24,104.46237182617188,104.65963511433141,102.04585515810123,102.54888632555374,2663600
2025-04-25,104.41305541992188,105.34020945774091,103.78180384846152,104.22565002288722,712800
