date,close,high,low,open,volume
2024-01-29,99.7840576171875,99.90893646836258,97.34420774806989,98.82348714880597,8860800
2024-01-30,100.07222747802734,100.19709899537668,99.06362559724091,99.26534450768405,7542800
2024-01-31,97.5267105102539,100.18749459417484,97.13288046126658,99.98576836316151,11547600
2024-02-01,97.7476577758789,98.21833527679459,96.64300021658697,97.88213706185482,7666700
2024-02-02,96.73904418945312,97.41144786718544,95.50951524894559,96.90233939873947,8966900
2024-02-05,95.74966430664062,96.6237796195024,95.14450755158246,96.53733179531027,10097900
2024-02-06,98.56414031982422,98.58334850539482,95.22135173054455,95.57676545645728,11368600
2024-02-07,99.69760131835938,100.2259106339198,98.31437761632252,98.35280131122026,9447800
2024-02-08,99.67839813232422,100.82147937902536,98.9867935243561,100.31237818367585,6330400
2024-02-09,100.37960815429688,100.80226148114178,99.2557425299909,99.7072117966533,5449000
2024-02-12,102.95393371582031,103.1940763110402,100.52369182476615,100.61013964133151,7501900
2024-02-13,100.85990142822266,101.62836075148523,100.13947356087822,100.85029367132478,6180500
2024-02-14,102.13745880126953,102.22390662498135,100.34118940224559,100.68699535423491,5743300
2024-02-15,101.8685073852539,103.1076369167374,101.65718069660663,102.8002546410427,7201300
2024-02-16,99.42864990234375,100.57172376097817,97.64198826880042,100.50448412223498,14590100
2024-02-20,99.22693634033203,99.74563796515638,98.1414869767447,99.06363378436886,8759500
2024-02-21,101.11925506591797,101.35939769508698,98.87152357461026,99.27496143275707,8888100
2024-02-22,100.9367446899414,101.83007550198326,99.97617423951236,101.62835658682168,6705500
2024-02-23,101.4650650024414,102.41603512767651,101.04241894201976,101.10965858767128,6947300
2024-02-26,100.41804504394531,101.91653273990289,99.66880119596652,101.15768113453238,5831500
2024-02-27,101.00399017333984,101.10004575822721,99.88972486864655,100.69660790455745,5317400
2024-02-28,100.23552703857422,101.28255266131114,99.61115476761049,99.99538442117056,4219800
2024-02-29,99.83209228515625,101.40742731771883,99.59194966033182,100.8406942408474,10811600
2024-03-01,98.21255493164062,100.1984047366962,98.16435922789546,100.13092486764968,7349300
2024-03-04,95.95680236816406,98.10652365951616,95.44588225913657,97.99084807543738,11050900
2024-03-05,94.77107238769531,95.60011502955393,94.4722340010095,95.4362363887749,8670600
2024-03-06,94.11554718017578,96.4966341714902,93.56606613254586,96.40023540703403,10045300
2024-03-07,94.6553955078125,94.85783512389153,94.16375223747517,94.46259062005548,8133900
2024-03-08,95.59048461914062,95.74472118367794,94.49151508107092,94.94459740054815,9043500
2024-03-11,97.44136047363281,98.0968823736973,95.86039718902221,96.30383739277842,8537400
2024-03-12,96.5737533569336,97.72091847891832,96.06283330068113,97.16179536444223,7040900
2024-03-13,97.7112808227539,98.32824175124411,96.71835955830107,96.98827904517124,7326400
2024-03-14,96.65087127685547,98.80059225648859,96.48698529858333,98.52103071091113,8350900
2024-03-15,96.0531997680664,97.51848755334687,95.76399610248994,96.68944489043272,15208500
2024-03-18,95.18560028076172,96.07248812835495,94.97351856404931,95.41696616522346,7207000
2024-03-19,96.3616714477539,96.43879339883351,94.89639115101163,94.9542289369443,6168900
2024-03-20,96.66050720214844,96.82439318245152,95.46514641173964,95.87002561183319,7771700
2024-03-21,97.19073486328125,98.25113617623428,96.16889453413175,96.82441654928093,17176000
2024-03-22,90.48126220703125,91.74410294663187,88.41829774252524,90.47162012408842,41837400
2024-03-25,90.3752212524414,92.0815021935956,89.43049570352397,90.68370171345957,14548800
2024-03-26,89.2473373413086,90.48125914507824,89.0834587105979,90.36557621794205,10816900
2024-03-27,90.74153900146484,90.76082316722152,88.99669709295489,89.91249638803093,11095700
2024-03-28,90.5969467163086,91.3970631003979,90.06674246653152,90.97290705533071,11331700
2024-04-01,89.22805786132812,90.53910168536315,88.38938049850367,90.43306083527543,10360000
2024-04-02,87.676025390625,88.59183218847996,87.37718696588306,88.45687242538646,11107300
2024-04-03,87.0783462524414,88.1483895993838,87.03014318627974,87.73386823656148,8876600
2024-04-04,85.86369323730469,87.77242122013928,85.69017251159245,87.67601509660112,12110300
2024-04-05,85.6419677734375,87.0012146573694,85.60341415048244,85.94081351199779,9716700
2024-04-08,86.76021575927734,87.01085844191321,85.60341582438882,85.9022542140382,8452500
2024-04-09,87.7242202758789,87.87846419345946,86.63490018829675,86.76021785526486,7191900
2024-04-10,85.79621887207031,86.85662010627972,85.57449507035362,86.66382255633441,7932900
2024-04-11,88.68822479248047,89.08346932455544,87.56034369884773,87.94594614715733,15330200
2024-04-12,88.68822479248047,89.52690956594724,87.83990529000332,88.69786687624583,10905900
2024-04-15,89.74861145019531,90.5390930313579,89.20877252298781,90.22097051150186,11597300
2024-04-16,90.02818298339844,90.79938784046703,88.35082087724204,89.6907836164639,10388200
2024-04-17,91.42597961425781,91.64770339150579,90.28846389845586,91.20426319176411,10181200
2024-04-18,92.29359436035156,92.42855411768616,91.12715225495668,91.73447851771756,10062900
2024-04-19,91.12714385986328,92.756310236572,91.08858288206937,91.98510539020286,11241900
2024-04-22,90.79938507080078,91.6380624209194,90.47162044238037,91.22354110997128,8642000
2024-04-23,90.635498046875,91.31030410722892,90.52946455435587,90.9729047544291,6582700
2024-04-24,91.23318481445312,91.76338906628263,90.71262264577175,90.71262264577175,6493200
2024-04-25,90.55838775634766,91.3777883249156,89.11238415719671,90.61622554679221,5317900
2024-04-26,90.73190307617188,91.98510170791135,90.52946346692367,91.18497799891546,6115700
2024-04-29,90.67406463623047,91.47418840436431,90.32702317908218,91.04039026030631,5030700
2024-04-30,88.9388656616211,90.14386869113402,88.92922357805365,89.56546870791878,6493300
2024-05-01,87.08797454833984,88.56290441971763,86.84697394484576,88.50505927364581,9783100
2024-05-02,89.08346557617188,89.12201920010114,87.63746197192089,88.04234121597004,7333300
