date,close,high,low,open,volume
2025-01-28,15.109999656677246,15.1850004196167,14.789999961853027,15.100000381469727,6372300
2025-01-29,14.8100004196167,15.270000457763672,14.744999885559082,15.229999542236328,4532800
2025-01-30,15.569999694824219,15.890000343322754,14.8100004196167,14.960000038146973,10289800
2025-01-31,15.220000267028809,15.6899995803833,15.0,15.550000190734863,7014100
2025-02-03,15.6899995803833,16.235000610351562,14.760000228881836,14.880000114440918,12567600
2025-02-04,16.989999771118164,17.299999237060547,16.540000915527344,16.540000915527344,15966100
2025-02-05,16.549999237060547,16.75,16.299999237060547,16.6299991607666,8542000
2025-02-06,17.100000381469727,17.399999618530273,16.985000610351562,17.280000686645508,9517400
2025-02-07,16.93000030517578,17.700000762939453,16.44499969482422,17.53499984741211,13576400
2025-02-10,16.649999618530273,17.280000686645508,16.15999984741211,17.25,15266300
2025-02-11,15.520000457763672,15.845000267028809,15.420000076293945,15.579999923706055,14662100
2025-02-12,16.030000686645508,16.1299991607666,15.829999923706055,15.84000015258789,8297500
2025-02-13,15.949999809265137,16.024999618530273,15.420000076293945,15.430000305175781,8006000
2025-02-14,16.65999984741211,16.770000457763672,16.332000732421875,16.59000015258789,9433400
2025-02-18,17.479999542236328,17.579999923706055,17.1299991607666,17.280000686645508,11535100
2025-02-19,17.989999771118164,18.290000915527344,17.8799991607666,18.0,16680300
2025-02-20,17.700000762939453,18.079999923706055,17.454999923706055,18.049999237060547,8467300
2025-02-21,18.399999618530273,19.360000610351562,18.33099937438965,18.420000076293945,13883300
2025-02-24,18.139999389648438,18.575000762939453,17.78499984741211,18.350000381469727,9283700
2025-02-25,19.1299991607666,19.469999313354492,18.690000534057617,19.3700008392334,13479900
2025-02-26,21.989999771118164,22.260000228881836,20.481000900268555,20.739999771118164,28776100
2025-02-27,22.260000228881836,22.799999237060547,21.65999984741211,21.709999084472656,17058900
2025-02-28,21.489999771118164,21.514999389648438,20.34000015258789,20.59000015258789,14479700
2025-03-03,20.25,20.75,19.969999313354492,20.540000915527344,15162100
2025-03-04,20.219999313354492,20.454999923706055,19.280000686645508,19.75,10376200
2025-03-05,21.65999984741211,21.989999771118164,21.170000076293945,21.450000762939453,11349000
2025-03-06,22.229999542236328,22.920000076293945,21.770000457763672,22.100000381469727,14987700
2025-03-07,23.600000381469727,23.889999389648438,22.639999389648438,23.010000228881836,12819900
2025-03-10,22.950000762939453,23.979999542236328,22.600000381469727,22.65399932861328,18064700
2025-03-11,26.34000015258789,27.15999984741211,25.25,25.25,29309100
2025-03-12,24.729999542236328,26.170000076293945,24.469999313354492,24.944000244140625,19218100
2025-03-13,25.350000381469727,26.100000381469727,24.360000610351562,24.610000610351562,19682900
2025-03-14,23.729999542236328,24.260000228881836,23.420000076293945,23.959999084472656,18595300
2025-03-17,24.559999465942383,24.770000457763672,23.860000610351562,24.270000457763672,12560800
2025-03-18,22.639999389648438,23.350000381469727,22.0,23.34000015258789,22589600
2025-03-19,23.799999237060547,24.200000762939453,22.829999923706055,23.270000457763672,13545000
2025-03-20,22.06999969482422,22.850000381469727,21.93000030517578,22.709999084472656,15581800
2025-03-21,21.799999237060547,21.989999771118164,21.0,21.110000610351562,12613100
2025-03-24,21.389999389648438,21.809999465942383,21.149999618530273,21.799999237060547,11872800
2025-03-25,21.010000228881836,21.299999237060547,20.350000381469727,20.40999984741211,10687900
2025-03-26,20.719999313354492,21.0,20.440000534057617,21.0,6655000
2025-03-27,20.200000762939453,20.459999084472656,19.799999237060547,20.094999313354492,12982100
2025-03-28,19.700000762939453,19.8700008392334,19.43000030517578,19.809999465942383,8483600
2025-03-31,20.719999313354492,20.885000228881836,19.920000076293945,20.219999313354492,10836600
2025-04-01,20.959999084472656,21.68000030517578,20.725000381469727,21.479999542236328,9839600
2025-04-02,21.1200008392334,21.575000762939453,20.760000228881836,21.3700008392334,9361400
2025-04-03,21.1200008392334,21.329999923706055,20.809999465942383,20.84000015258789,6976400
2025-04-04,19.43000030517578,19.795000076293945,18.8799991607666,19.299999237060547,15847300
2025-04-07,17.739999771118164,18.850000381469727,16.3700008392334,17.110000610351562,19513400
2025-04-08,16.420000076293945,18.014999389648438,16.1299991607666,17.969999313354492,18464000
2025-04-09,17.440000534057617,17.770000457763672,16.415000915527344,16.899999618530273,19124400
2025-04-10,17.969999313354492,18.790000915527344,17.43000030517578,18.049999237060547,19870800
2025-04-11,20.0,20.209999084472656,18.834999084472656,18.969999313354492,21437600
2025-04-14,21.079999923706055,21.25,20.559999465942383,20.700000762939453,12740800
2025-04-15,19.809999465942383,20.290000915527344,19.621000289916992,20.290000915527344,9550200
