date,close,high,low,open,volume
2024-01-29,644.5242919921875,645.6497164632231,633.8724066584756,634.7707337512409,869200
2024-01-30,639.4302978515625,643.793773032666,637.8606807885706,639.5981655343838,1114600
2024-01-31,623.2500610351562,634.3067320355362,618.1955931928127,633.6156788003857,1208500
2024-02-01,624.760498046875,626.7546649046628,615.2241554551655,623.4376814165912,1034100
2024-02-02,631.39453125,634.3067885514639,620.1798732374547,620.1798732374547,1287300
2024-02-05,632.4014282226562,633.6453120904739,621.226357236962,630.5060176999891,1007900
2024-02-06,627.169189453125,637.5841546978793,622.8748864233847,636.3403312456143,908600
2024-02-07,634.9385375976562,640.9999708506003,628.8277563076323,632.3421921547114,970400
2024-02-08,644.7118530273438,645.8668622017931,634.9385316170443,638.156818957317,1005700
2024-02-09,649.7367553710938,654.3470314806702,646.3111938087437,649.1148736275312,1005100
2024-02-12,648.5816650390625,651.276706522593,643.5469602393655,647.3278995411796,1279100
2024-02-13,630.1209716796875,638.1272235173869,620.653740814265,626.4091437816044,1785100
2024-02-14,648.719970703125,649.2333349576422,634.7609217777728,634.7609217777728,1285400
2024-02-15,655.7784423828125,656.3213913234639,648.5915843376306,654.1791200288329,1438000
2024-02-16,647.34765625,654.5147504887541,642.7867890533405,654.4752841107874,1336800
2024-02-20,637.6435546875,647.0516177455008,632.8457678996406,642.3821720253598,1470600
2024-02-21,630.101318359375,635.6000396698936,622.4505043341894,632.3027591137237,1144700
2024-02-22,649.4996948242188,650.9410309293821,641.2072370894622,641.7600676051127,1975600
2024-02-23,651.3656005859375,659.6877043165765,637.8804508546541,644.4058401247711,1740400
2024-02-26,655.343994140625,659.736993442763,643.122432440265,650.6053778417643,1579400
2024-02-27,660.7933349609375,662.1457965095481,652.8661364079725,656.489149882819,1059200
2024-02-28,650.723876953125,657.2097996605231,647.8610280396183,653.4288603529116,1059700
2024-02-29,654.40625,659.0263474359369,651.5532221873362,653.0537882833569,1934100
2024-03-01,657.98974609375,658.5721613985212,647.8215196120644,650.6153175053323,1003900
2024-03-04,659.8555297851562,662.422290622074,652.1454861237755,655.8376714756338,896700
2024-03-05,631.5426025390625,657.0025761003781,623.516646902929,656.1535367400925,1382000
2024-03-06,641.9576416015625,642.6486346865247,632.1053262631062,637.5053516613791,1070900
2024-03-07,641.029541015625,648.5914790849746,638.2850915277106,647.6042774425317,903200
2024-03-08,643.3889770507812,648.7890019537277,633.6650639178401,635.9060311709436,1054500
2024-03-11,642.5400390625,644.8007095223155,630.436935197199,640.8420808664499,1045700
2024-03-12,654.1593627929688,657.9304805972583,639.341455321735,647.3377651593573,1097300
2024-03-13,646.686279296875,653.0833275701877,645.3140543573788,651.5531768571595,954900
2024-03-14,641.7205200195312,651.5530698560739,637.2978760387596,651.5530698560739,1129100
2024-03-15,617.5145263671875,640.6940067443884,613.0918210643849,637.2289185772848,3145800
2024-03-18,622.3221435546875,628.6007324044301,620.9104522420388,622.1246911482019,1811000
2024-03-19,626.428955078125,627.2088831435468,617.5836645957459,623.4180013267969,1675700
2024-03-20,631.4636840820312,633.9612734171039,625.2047978746858,627.0607421630965,1335500
2024-03-21,642.9547119140625,650.6845197602248,632.302824969414,635.2743123667445,1347500
2024-03-22,635.5013427734375,642.2637119547701,631.2366233261766,641.1678720504576,838600
2024-03-25,630.9107666015625,633.7538520892745,623.8324869664352,629.4200823806026,1020900
2024-03-26,631.8584594726562,635.8664961131718,630.7824433219876,633.941440675961,1002100
2024-03-27,640.437255859375,641.6514947347714,632.2928413938339,637.5546436105739,1119700
2024-03-28,641.6810913085938,646.6170997032752,639.4401242161256,642.5794183246619,1163200
2024-04-01,631.6512451171875,646.0249013449595,627.7419041808088,644.7711357401728,697000
2024-04-02,618.5707397460938,622.3714421896823,614.3257242326707,622.3714421896823,2119200
2024-04-03,615.0267944335938,624.7605908765049,613.4966435126936,618.5708758282157,1566500
2024-04-04,613.3287353515625,628.9067477154897,612.3908816333825,625.6687572907372,1293300
2024-04-05,627.6036376953125,629.0943219945844,613.5952423010748,615.5202977852074,1619800
2024-04-08,637.0216064453125,639.1045877824121,628.926539634263,630.9897576540767,1016600
2024-04-09,636.7349243164062,642.9925962587666,629.0536335156132,642.5774092889915,847600
2024-04-10,621.1845092773438,628.0255306704255,619.395180753187,623.5373360003573,962100
2024-04-11,620.5419311523438,626.4734145707753,616.7062337147045,623.7251316245806,1612700
2024-04-12,614.017333984375,619.078862257969,609.054699982059,611.4272574200818,1454600
2024-04-15,605.1299438476562,622.8057695632674,603.5185526644309,622.0940205032313,1065800
2024-04-16,604.507080078125,611.4963514512448,603.9435819527434,606.6424477467459,1264800
2024-04-17,606.2075805664062,610.7451320986905,604.8532298617222,608.362679208445,1117400
