date,close,high,low,open,volume
2025-01-28,39.893882751464844,39.96187787293322,38.68939456649116,39.126505002943226,7840700
2025-01-29,39.107078552246094,40.2824307727894,39.000231718975186,39.93273944802982,10791700
2025-01-30,41.088661193847656,41.21979729635518,38.97108919485401,39.00023260955369,11680000
2025-01-31,39.55390930175781,40.81668067635452,39.29649865566367,40.646692863410884,11057900
2025-02-03,38.883663177490234,39.767603438228896,37.776309851450165,37.824877264697236,10652300
2025-02-04,39.98130798339844,41.04009398835776,39.94245256723601,40.457277567747084,13552700
2025-02-05,38.66996765136719,39.38877429459547,38.54854725976519,39.13622151046409,10930000
2025-02-06,38.86423873901367,39.47619857266072,38.689396777713796,39.29164090462081,5359900
2025-02-07,39.0196533203125,40.146438055413455,38.71853313565134,39.437339743025824,8332400
2025-02-10,40.962379455566406,41.09837339984946,39.485910829339986,40.243572848779344,10894600
2025-02-11,39.631614685058594,40.3504250266199,39.24307165905636,40.02016141651707,18749200
2025-02-12,38.18428421020508,38.88366311178451,37.78893798202065,38.82538369816895,19220100
2025-02-13,38.45626449584961,38.52425961503157,36.75637910538851,37.05750299423438,10155800
2025-02-14,40.19500732421875,41.01095250097302,39.80646059035242,40.806963427692246,13326400
2025-02-18,37.795738220214844,39.04879751341224,37.65003227246401,39.03422765972839,18769400
2025-02-19,38.067718505859375,38.20856659983217,37.48490212879473,38.10657391911866,10187000
2025-02-20,40.01044464111328,41.70061806070153,39.32077773138646,40.27757097503515,20897000
2025-02-21,41.205223083496094,42.38057531225866,40.350426178613226,40.54469954988892,22998400
2025-02-24,38.18428421020508,39.81617448965059,37.718030374000094,39.5927577192706,27908900
2025-02-25,38.92251968383789,39.398489240126686,38.63111149071196,38.80595714767876,16079900
2025-02-26,41.31207275390625,42.254296176225566,40.96723928723778,41.574341243792745,16965200
2025-02-27,41.3217887878418,42.09402070408251,40.83610721874763,41.68604996466243,10789800
2025-02-28,40.70011520385742,40.71953920497567,39.728752107874726,39.79188937514939,9714300
2025-03-03,39.08765411376953,40.496127692667045,38.815669916739594,40.10758466262701,15436500
2025-03-04,39.777320861816406,40.43784808577655,39.15564905231422,39.45191510300765,11817500
2025-03-05,42.5068473815918,42.64284132739431,40.71953913963346,41.22464839338866,19302200
2025-03-06,42.66226577758789,45.1149590990104,41.467489603523724,43.449071226318225,46754400
2025-03-07,41.078948974609375,42.49519664143716,40.55441197827544,42.05031213576567,22241500
2025-03-10,39.4761962890625,40.60297735105698,39.0487978536357,39.981305552088465,16387300
2025-03-11,39.583045959472656,40.59326446345333,39.20421494684393,40.360135691205436,13318500
2025-03-12,39.21392822265625,39.505336418351106,38.4863767102279,39.097365685469555,11662000
2025-03-13,40.059017181396484,40.94295748301834,39.332436491719136,39.3547766876457,16393200
2025-03-14,41.924034118652344,42.13773520103212,41.457780243378984,41.76861616022789,12370500
2025-03-17,43.91532516479492,43.98332028582773,42.06002177920783,42.17658431448462,15971300
2025-03-18,43.633628845214844,44.43986200000883,43.410215775989755,44.367009026130695,10885800
2025-03-19,43.54621124267578,44.080460227331365,42.992530845154704,43.98332169028543,6523000
2025-03-20,41.74918746948242,42.34074875042485,41.19551077403763,41.360644435295654,17561100
2025-03-21,41.03038024902344,41.244077617951824,40.69040093018817,40.87496229641357,10837900
2025-03-24,41.350929260253906,41.58405804812725,40.82639226663118,41.30236184353841,8128800
2025-03-25,40.28242874145508,41.399494077599414,40.17557820811602,40.554409222350024,11454900
2025-03-26,40.58354949951172,41.08865876073741,40.2824293072787,40.64183262000337,9373000
2025-03-27,41.66176223754883,42.13773178091074,40.60297632376379,40.78753768191414,9563600
2025-03-28,40.3892822265625,40.99638420539763,40.24843412281798,40.787540976460086,6737900
2025-03-31,39.94245147705078,40.13186699385218,39.3887747809457,39.68989868980102,7232100
2025-04-01,40.136722564697266,40.49612587031136,39.89388179230416,40.12701056420224,11027700
2025-04-02,39.91331100463867,40.287284177833,39.51019441794746,40.039589248575155,6850400
2025-04-03,38.757389068603516,39.1070766710858,38.087146159902794,38.16485698631407,10969200
2025-04-04,35.75587844848633,35.85107162101185,33.861719588043854,35.35276185685335,25781400
2025-04-07,33.91999816894531,35.91129551740269,32.56009203235106,33.42946246420712,28861900
2025-04-08,33.02000045776367,35.94499969482422,32.71500015258789,35.709999084472656,26493200
2025-04-09,35.07500076293945,35.650001525878906,33.029998779296875,33.3849983215332,26784500
2025-04-10,35.58000183105469,37.16999816894531,34.9900016784668,36.025001525878906,24546400
2025-04-11,36.41999816894531,36.70000076293945,35.08000183105469,36.2400016784668,22648300
2025-04-14,38.18000030517578,39.27000045776367,37.650001525878906,37.71500015258789,18710200
2025-04-15,37.439998626708984,37.7599983215332,37.16999816894531,37.755001068115234,12425900
2025-04-16,35.33000183105469,36.150001525878906,35.04999923706055,35.93000030517578,16172100
2025-04-17,34.720001220703125,35.775001525878906,34.689998626708984,35.58000183105469,13869900
2025-04-21,34.060001373291016,34.2400016784668,33.08000183105469,34.15999984741211,14714100
2025-04-22,33.66999816894531,34.2599983215332,33.29999923706055,33.8849983215332,25811300
2025-04-23,33.560001373291016,34.81999969482422,33.470001220703125,34.21500015258789,20795800
2025-04-24,32.470001220703125,32.599998474121094,31.895000457763672,32.31999969482422,25415800
2025-04-25,32.529998779296875,32.584999084472656,31.799999237060547,31.989999771118164,14425400
2025-04-28,32.70000076293945,33.17499923706055,32.349998474121094,32.595001220703125,14246600
2025-04-29,32.880001068115234,33.209999084472656,32.845001220703125,32.98500061035156,10406600
2025-04-30,32.619998931884766,32.66999816894531,31.940000534057617,32.58000183105469,12113100
2025-05-01,32.849998474121094,33.06999969482422,32.525001525878906,32.779998779296875,6796800
2025-05-02,34.470001220703125,34.64500045776367,33.86000061035156,34.369998931884766,12543600
2025-05-05,34.060001373291016,34.45500183105469,33.95000076293945,34.025001525878906,6749300
2025-05-06,34.060001373291016,34.310001373291016,33.939998626708984,34.040000915527344,11487300
2025-05-07,33.81999969482422,33.91999816894531,33.369998931884766,33.599998474121094,6926300
2025-05-08,34.119998931884766,34.369998931884766,33.68000030517578,34.09000015258789,6830800
2025-05-09,33.86000061035156,34.38999938964844,33.81999969482422,34.099998474121094,6691000
2025-05-12,36.04999923706055,36.2400016784668,35.55500030517578,35.900001525878906,21421300
2025-05-13,37.25,38.08000183105469,35.31999969482422,36.064998626708984,39429000
2025-05-14,35.72999954223633,37.0,35.540000915527344,36.790000915527344,16957400
2025-05-15,34.349998474121094,34.970001220703125,33.95000076293945,34.91400146484375,19620600
2025-05-16,33.54999923706055,33.91999816894531,33.46500015258789,33.880001068115234,13346200
2025-05-19,33.689998626708984,33.70000076293945,33.029998779296875,33.22999954223633,7112600
2025-05-20,33.95000076293945,34.459999084472656,33.8849983215332,34.08000183105469,10704900
2025-05-21,33.650001525878906,34.29999923706055,33.54499816894531,34.220001220703125,8321400
2025-05-22,33.689998626708984,33.970001220703125,33.279998779296875,33.599998474121094,8963600
