date,close,high,low,open,volume
2024-01-29,111.40570831298828,112.22839303389397,110.68096118188197,111.83664267469648,7014400
2024-01-30,111.8072509765625,112.04230266303354,110.30877686089384,111.0237353921145,8231900
2024-01-31,109.39794921875,111.91498327235753,109.36856869033633,111.46446440164414,7386700
2024-02-01,113.1490249633789,113.39387267860207,110.2304443823281,110.58302569002218,7882200
2024-02-02,113.40365600585938,114.08922654300376,112.78664252242942,113.43303653285722,6499400
2024-02-05,113.99130249023438,114.31450326988342,112.40468659463306,113.14902574626619,8084500
2024-02-06,112.92378234863281,114.53977147882853,112.61037753567945,114.3341002708429,4637500
2024-02-07,114.85316467285156,115.16656945409984,112.9237709248864,113.41346636259681,7672900
2024-02-08,114.27531433105469,115.36243867390543,113.5799477871683,114.6768606576782,4472800
2024-02-09,114.23614501953125,114.92171560690319,113.34490325594773,114.64748737195441,5787100
2024-02-12,113.45263671875,114.68667132808852,113.00211780756662,113.86398656996916,5439600
2024-02-13,111.33715057373047,111.85622652144387,110.67116450613462,111.4448841635003,8171700
2024-02-14,111.90519714355469,112.35571602392713,111.19023855747211,111.96395820164184,5946100
2024-02-15,110.45569610595703,111.95416287344845,110.2500249292581,111.89540181500848,8455600
2024-02-16,109.01599884033203,110.7789054516607,108.95723777734094,110.69075638501448,8936000
2024-02-20,106.21493530273438,108.48712178887804,105.46080763165982,108.26186607649544,10975600
2024-02-21,105.93091583251953,106.1463755386546,104.31491946747283,104.55976717514176,7865300
2024-02-22,108.72216796875,109.5840291286186,107.39999196625944,109.19227133880257,8957800
2024-02-23,109.6427993774414,111.03354002153594,109.40774767270163,109.69177190733505,7504500
2024-02-26,108.6830062866211,110.22064965713176,108.64382975507287,109.69177768946983,6342900
2024-02-27,109.08454132080078,109.21186690313851,107.52731358244914,108.34020971522622,6593100
2024-02-28,109.37836456298828,109.71135384749994,108.8103161071238,108.96702222135902,5278300
2024-02-29,109.37836456298828,110.12270366128799,108.35979723693572,109.37836456298828,12193900
2024-03-01,111.43508911132812,111.59179523311217,109.22166371016299,109.37836983194703,7605100
2024-03-04,111.70931243896484,112.23818436848582,111.05312239521355,111.23920903860764,6588100
2024-03-05,108.65361785888672,110.8670356892913,108.09536540117813,110.49486987487184,8242000
2024-03-06,109.9561996459961,110.72013073144808,108.38917589152791,109.20207203271283,6706400
2024-03-07,112.17942810058594,112.43407181207652,109.97579870291844,111.5917950889731,7670100
2024-03-08,110.10311126708984,111.97375127024785,109.24125005835539,111.71910757160587,8312900
2024-03-11,111.77787780761719,112.38510283973518,108.88867771694092,109.30981609182804,20438300
2024-03-12,124.91151428222656,126.70379392168229,122.0321026912487,123.65789514584854,48536100
2024-03-13,122.93314361572266,126.14555207400814,122.25736896954938,125.36203635790736,15870300
2024-03-14,122.94292449951172,125.16614577408056,122.36508752086404,124.60789332345539,10965900
2024-03-15,122.95271301269531,123.41302785086081,121.01351608156705,121.48362691922667,17844900
2024-03-18,125.16614532470703,126.29243874984564,124.26510012357396,124.57850487591978,12231400
2024-03-19,126.52750396728516,126.5470959683327,123.88314423779633,125.11717877822446,10221000
2024-03-20,126.57647705078125,127.99659077441142,125.62646674411926,127.30121670520757,8373300
2024-03-21,126.35118865966797,130.03370725115204,126.29242760883639,127.83007817907118,17842400
2024-03-22,125.1563491821289,126.54708977422851,124.9212974861769,126.35119966197756,6660000
2024-03-25,123.4815902709961,125.0388180111327,123.4522097433948,125.0388180111327,7446100
2024-03-26,123.86355590820312,124.32387078062803,123.24653492084258,124.13778413718165,7063900
2024-03-27,122.68827819824219,125.18572764507066,121.90477006727379,124.70582826103863,8115900
2024-03-28,123.02127838134766,123.56973483556217,122.61972456868433,122.80581121086088,6587400
